Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),extra,
spotify:track:20w3QWEfRVTgZArPeWrqpE,Dogg Pound Gangstaz,Tha Dogg Pound,Dogg Food,1,2,321840,,
spotify:track:1NtD3sTKz7HKH3fu0xsdjY,Cali Iz Active,Tha Dogg Pound,Cali Iz Active,1,1,284200,,
spotify:track:2Cr5ukvp29WovoRWZKCYjR,Can't Be Touched,"Roy Jones Jr., Trouble",Roy Jones Jr Presents Body Head Bangerz Volume 1 (Explicit Version),1,2,214400,,
spotify:track:6zxnqrGulVDgDodF9GAoqJ,Put Yo Hood Up Remix,"Jadakiss, Petey Pablo, Chyna Whyte, Roy Jones Jr., Lil Jon & The East Side Boyz",Part II,1,5,311360,,
spotify:track:1inwRCAEYHy6e7J0y1nnHx,Homecoming,"Kanye West, Chris Martin",Graduation (Alternative Business Partners),1,12,203493,,
spotify:track:1fotoYONO343JjbC8XvPSl,Moment Of Truth,Gang Starr,Moment Of Truth,1,8,247333,,
spotify:track:5XJJdNPkwmbUwE79gv0NxK,Gold Digger,"Kanye West, Jamie Foxx",Late Registration,1,4,207626,,
spotify:track:269TXy0nskEBvKXXAaK6tR,Hits from the Bong,Cypress Hill,Playlist: The Very Best Of Cypress Hill,1,5,161213,,
spotify:track:0r2Bul2NuCViraT2zX1l5j,Get Low,"Ying Yang Twins, Lil Jon & The East Side Boyz",Kings Of Crunk,1,17,334066,,
spotify:track:7IwURvEfVcdxUCjLKUu6sv,Shame On a Nigga,Wu-Tang Clan,Enter The Wu-Tang Clan - 36 Chambers (Deluxe Version),1,2,177066,,
spotify:track:0zfYUOGWEHB81EHv4t3FDv,We Be Clubbin' - Edited,Ice Cube,Ice Cube's Greatest Hits (Clean),1,3,288600,,
spotify:track:5KNYyxCAchK19OPQqjNo19,$100 Dollar Bill Y'all - Edited,Ice Cube,Ice Cube's Greatest Hits (Clean),1,4,222866,,
spotify:track:2lK3PoYcKzWC6tajkHiJyi,You Know How We Do It - Edited,Ice Cube,Ice Cube's Greatest Hits (Clean),1,9,227560,,
spotify:track:4AKRYDror3CkKVc7QscUng,When I B On Tha Mic,Rakim,The Master,1,3,222500,,
spotify:track:2XncSBceg7BwEpbWVI6FLi,Mo Money Mo Problems (feat. Mase & Puff Daddy),"The Notorious B.I.G., Diddy, Mase",Life After Death,1,6,257839,,
spotify:track:59q0gDvWPoL2DQ1SAt5ZLY,What Up Gangsta,50 Cent,Get Rich Or Die Tryin',1,2,179466,,
spotify:track:0Uk0IyLPghlYD4M3rniAmA,Ruff Ryders' Anthem,DMX,The Definition of X: Pick Of The Litter (Explicit Version),1,2,212053,,
spotify:track:0QnGI4OgY8ReggLWvEXdgD,Street Dreams,Nas,It Was Written,1,3,279933,,
spotify:track:72LZa5FEhQQnfQbfLO5RJN,Opium,"Snowgoons, M.O.P.",Sparta,1,5,203545,,
spotify:track:2CCYWy0SVgESfiR0g70tyW,Growing Pains,"Ludacris, Fate Wilson, Keon Bryce",Word Of Mouf,1,8,289173,,
spotify:track:3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix;,Ice Cube,Bootlegs And B-Sides (Explicit),1,6,273106,,
spotify:track:3gT5fIBRlvfu9G7ch5zR9z,Keep Ya Head Up,2Pac,Strictly 4 My N.I.G.G.A.Z...,1,11,262506,,
spotify:track:3AYFNoXF0xw5Shsg0lHvBn,Got My Mind Made Up,2Pac,All Eyez On Me,1,4,312640,,
spotify:track:3rBUEhATY69QHCVmvFGsNp,Let Me Holla At Cha,Blar Haze,Let Me Holla At Cha,1,1,271066,,
spotify:track:5tVcnnKhspcD8RkalL4iWK,Static I,2Pac,2Pac & Friends,1,5,260853,,
spotify:track:5DEYtAnufmqLCzt5lEnd6g,Me and My Homies,"Nate Dogg, 2Pac",R.I.P. Rest in Peace,1,8,249600,,
spotify:track:5L15M5xWtRqilRi2OD8hCn,Me & My Homies,"Nate Dogg, 2Pac",Monster Of Rap,1,4,320621,,
spotify:track:4vPIIhg8qD4GKhxhiX5iLy,Deadly Combination,"Big L, 2Pac",The Big Picture (Explicit Version),1,4,148000,,
spotify:track:2EMauqGtcQBe2WpALvKh3j,I Don't Give A Fuck,2Pac,2Pacalypse Now,1,4,260173,,
spotify:track:7JZ1OkMUQCORtpYFRy1NeL,Sparta,"Snowgoons, M.O.P.",Sparta,1,1,217803,,
spotify:track:3CU5cYgEjwjaW7pitNKZYJ,"Running Your Mouth (feat. Snoop Dogg, Nate Dogg, Fabolous and Busta Rhymes)","The Notorious B.I.G., Busta Rhymes, Fabolous, Nate Dogg, Snoop Dogg",Greatest Hits (Explicit Version),1,15,213173,,
spotify:track:3jagJCUbdqhDSPuxP8cAqF,Work It,Missy Elliott,Under Construction,1,4,263226,,
spotify:track:6vegnfDS8DAEaCqWaPYGPy,Otis,"JAY Z, Kanye West, Otis Redding",Watch The Throne (Deluxe),1,4,178213,,
spotify:track:7nk7oS0G6qG3ofHUAKbg9F,Da Joint,EPMD,Back In Business,1,3,208360,,
spotify:track:0BqY7i5dFenEnkYGoK42Uv,The Format,AZ,The Format (Special Edition),1,10,183440,,
spotify:track:62YPBeWVcD1FDWo7yTBXix,Mo Money Mo Murder (Homicide),AZ,Doe Or Die,1,8,392186,,
spotify:track:2l6hKoBksOkDo2mXDFmZBd,Baknaffek,Das EFX,The Very Best Of Das EFX,1,9,214266,,
spotify:track:4K0ifpgptOfb3eHHiiwjyT,Lean Back,Terror Squad,The Ultimate Workout Collection: Blood Sweat And Tears,1,4,247426,,
spotify:track:3ZYKRMsVhElt8TsdcvMopx,Right/Wrong,DMX,Cradle 2 The Grave,1,11,226226,,
spotify:track:3PA9dH8cT0wR5UW4XkC44Y,Get Money - Performed by Junior M.A.F.I.A.,The Notorious B.I.G.,Greatest Hits (Explicit Version),1,5,274440,,
spotify:track:7uTx2o4PJ7UC0oNjtGkaS6,Smoke Some Weed - edited version,Ice Cube,"Laugh Now, Cry Later",1,3,226520,,
spotify:track:1tfgduf0VCFelc6Chl8kxA,Paparazzi - Live,Xzibit,The Greatest,1,1,234666,,
spotify:track:6Eciph2yHE41t2EJTmFjx6,Role Model,Eminem,The Slim Shady LP (Explicit),1,9,205400,,
spotify:track:4x26byiOAyTMIoimefDcLB,I'm Shady,Eminem,The Slim Shady LP (Explicit),1,18,211951,,
spotify:track:3ujXZyTw6GXayKykwBmFOA,Drips,"Eminem, Obie Trice",The Eminem Show (Explicit Version),1,9,285600,,
spotify:track:7CmZmiCqn9xKG3rLnr1GKD,Old Time's Sake,"Eminem, Dr. Dre",Relapse,1,13,278160,,
spotify:track:3u9fHuAtjMY1RW2mZfO4Cf,Gangsta's Paradise (feat. L.V.),"Coolio, L.V.",Gangsta's Paradise (US Release),1,3,241933,,
spotify:track:3l2nX11fnAkTKYdZNdCMFI,The Militia - Feat. Big Shug And Freddie Foxxx,Gang Starr,Full Clip: A Decade Of Gang Starr,1,9,287788,,
spotify:track:7rMeV0rIjzePISDXZTfM1v,You Know My Steez,Gang Starr,Full Clip: A Decade Of Gang Starr,1,13,224444,,
spotify:track:4FBNu3M32B0azACexzDYX0,Suck Me,"RBX, Tha Dogg Pound, Redman, Kurupt",DPG Japan Presents Do 2 High West Coast Gangsta Sh*t (Vol. 2.),1,14,285466,,
spotify:track:47Zqlw3jmibtVPy8usPjBj,Unchained (The Payback / Untouchable) - Album Version Medley (Explicit),"James Brown, 2Pac",Quentin Tarantinoäó»s Django Unchained Original Motion Picture Soundtrack,1,17,171573,,
spotify:track:00LfFm08VWeZwB0Zlm24AT,Suga Suga,"Baby Bash, Frankie J",Tha Smokin' Nephew,1,1,239026,,
spotify:track:4hEDG0VjEcGPUBbXaapT7K,Johnny B,Down Low,Down Low & Friends,1,7,243573,,
spotify:track:51foRjV5gG18XJwMs4KfYE,Shit Dont Change,DMX,The Weigh In,1,3,265195,,
spotify:track:17rDsNXe6GRQEVpzWanbGL,Were My Dogs At,DMX,The Weigh In,1,7,124133,,
spotify:track:4zsvG9puhnFUrm5grqLYii,X Gon' Give It To Ya,DMX,The Definition of X: Pick Of The Litter (Explicit Version),1,11,217586,,
spotify:track:0MO8aVNj5cHI7je07TamaY,I Don't Dance,"DMX, Machine Gun Kelly",I Don't Dance (feat. Machine Gun Kelly) - Single,1,1,207359,,
spotify:track:0uPMnrUKbk2fjhv8uF8uPV,The Rain,DMX,The Definition of X: Pick Of The Litter (Explicit Version),1,14,207786,,
spotify:track:5QFJQXKRRKpEumd5BE8raa,The Watcher,Dr. Dre,2001 (Explicit Version),1,2,206573,,
spotify:track:3V608tXKQzlFg59P1ddJ0x,How Come,D12,D-12 World,1,9,249533,,
spotify:track:0AGv4OkL2oAWYiAEZSyIDA,Pistol Pistol,D12,Devils Night,1,3,322426,,
spotify:track:7qnJZcWvNU7c8qE9QZx2S7,Keep Talkin',D12,D-12 World,1,21,268840,,
spotify:track:1gyHtVxcKX70wUhRFsK2Cz,Bitch,D12,D-12 World,1,13,296973,,
spotify:track:6t4IyxTt6R4NFKMTRMjrAj,It Ain't Nothin' But Music,D12,Devils Night,1,6,311693,,
spotify:track:5OY8EtE7tt2nM4c0oxhJY8,Fight Music,D12,Devils Night,1,11,261093,,
spotify:track:6Js75PRS6otkphpPKtIrcp,Pimp Like Me,D12,Devils Night,1,13,356960,,
spotify:track:00FROhC5g4iJdax5US8jRr,Satisfy You,Diddy,Forever,1,5,288266,,
spotify:track:3GMR3hyv8BccozoebVMve3,"It's All About The Benjamins (feat. The Notorious B.I.G., Lil' Kim & The Lox) - Remix","Diddy, Lil' Kim, The Notorious B.I.G., The Lox",No Way Out,1,10,278200,,
spotify:track:1siDRjAa8MdxNoCHTiiQ7B,Been Around The World (feat. The Notorious B.I.G. & Mase),"Diddy, Mase, The Notorious B.I.G.",No Way Out,1,3,325933,,
spotify:track:2eOuL8KesslTLQERQPu11D,Bad Boy For Life,"Diddy, Black Rob, Mark Curry",The Saga Continues...,1,2,253066,,
spotify:track:3f1WKqqVpUZI1u2B0N1lW4,What Dew You Mean,"Kurupt The Kingpin, Snoop Dogg",In The Dogg House Part 2 - [The Dave Cash Collection],1,9,256600,,
spotify:track:3Xl3NjQFGVRTh5JWmy1Bvg,Whoop Your Ass (feat. Kurupt),Snoop Dogg,In The Dogg House Part 2 - [The Dave Cash Collection],1,17,181386,,
spotify:track:7cfqosA1mY6612sjONYT82,Last Hope,DMX,The Weigh In,1,5,190746,,
spotify:track:1RpAHDZB8A5IoOLr6csias,Lord Give Me a Sign,DMX,Greatest Hits With A Twist - Deluxe Edition,1,10,239773,,
spotify:track:0pykk0NCZMHJ7rMUzTGoqb,Luv 4 Dem Gangsta'z,Eazy-E,Starring...Eazy E,1,1,274826,,
spotify:track:03zQ2LGT617TZlo1B2FUe8,Ruthless Villain,Eazy-E,Starring...Eazy E,1,12,177706,,
spotify:track:10DEOXTMkiHjydJklP3EyC,Just Tah Let U Know,Eazy-E,Str8 Off Tha Streetz Of Muthaphu**kin Compton,1,2,238200,,
spotify:track:3DflQfGAAczpD5hobs6Po0,Luv 4 Dem Gangsta'z,"Beverly Hills Cop III The Soundtrack, Eazy-E",Beverly Hills Cop III The Soundtrack,1,3,273684,,
spotify:track:0svl7cK07gK1ia5ainczU5,Break Ya Neck,Busta Rhymes,Genesis,1,10,231240,,
spotify:track:0Dek4BF7CCvDV7abZecDPf,Hustlers,"Nas, The Game, Marsha Ambrosius","Def Jam 25, Vol 17 - Music To Ride To (Explicit Version)",1,4,244026,,
spotify:track:5f7F8ovtEmFzOdyN5fTOKl,San Andreas Theme Song,Young Maylay,San Andreas Original Mixtape,1,1,86546,,
spotify:track:6nwAubYnLGl7F7cDuOoVLp,Quiet Storm,Mobb Deep,Murda Muzik,1,10,265493,,
spotify:track:20ccLIFUpfzgX5kSbDakH4,The Learning (Burn),"Mobb Deep, Big Noyd",Infamy,1,9,255093,,
spotify:track:6BzU8sNvQNcgr9CdbHZJ8J,Outta Control - Remix,"50 Cent, Mobb Deep",The Massacre,1,8,247800,,
spotify:track:3Xuvv3jUJugBAMx8I69LrV,Outta Control,50 Cent,Outta Control [International Version (Explicit)],1,2,203400,,
spotify:track:6pEROStfGkIV1sOAeWkUid,Candy Shop,"50 Cent, Olivia",Candy Shop (International Version),1,1,208813,,
spotify:track:6sWd2RlxEJKFDvFPR7pzJA,21 Questions,"50 Cent, Nate Dogg",21 Questions [International Version (Explicit)],1,1,227186,,
spotify:track:38fJv1GvxHkHlgbERUuBCJ,Slam,Onyx,Bacdafucup,1,12,218506,,
spotify:track:1ZudK7i5m0PsODaPBbLO54,American Psycho,D12,Devils Night,1,7,276773,,
spotify:track:5qt6sAYE8MFPoFZAxnJExD,I Donäó»T Wanna Hurt No More,"Nate Dogg, Danny 'Butch' Means",Nate Dogg & Friends,1,3,339093,,
spotify:track:1j8P4JVnT8EKgkV5DfBjj6,So Fly f. 213,"J. Period, Nate Dogg",A Tribute to The King of G-Funk,1,3,185813,,
spotify:track:3Q8PSzpMJknr3rzuVwDYrR,Regulate,"Nate Dogg, Warren G",Above The Rim,1,7,249360,,
spotify:track:52CaJrZ5dQMV4SPVEjUrey,Never Leave Me Alone,Nate Dogg,The Great Nate Dogg,1,12,356773,,
spotify:track:3LE6oaTvpfu3nN4t9U0DmJ,"Serial Killa (feat. The D.O.C., Tha Dogg Pound & RBX)","Snoop Dogg, The Doc, Tha Dogg Pound",Doggystyle,1,7,212853,,
spotify:track:33CRyVka4ZEHeJ02w7nT2L,Vato,"Snoop Dogg, B-Real",Tha Blue Carpet Treatment,1,4,284653,,
spotify:track:6H7BVQ630xmlICSDohFVUu,Hip Hop Is Dead,"Nas, will.i.am",The Ultimate Workout Collection: Blood Sweat And Tears,2,7,225560,,
spotify:track:1AHfovSnGPVYKaahRtA0U6,The Message,Nas,It Was Written,1,2,234093,,
spotify:track:0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,OutKast,Stankonia,1,5,270506,,
spotify:track:6bUNEbXT7HovLW6BgPCBsb,Roses,OutKast,Speakerboxxx/The Love Below,2,10,369573,,
spotify:track:0weAUscowxeqDtpCgtbpgp,Gettin' Jiggy Wit It,Will Smith,Big Willie Style,1,3,227694,,
spotify:track:5AMvBCtX2rspUdoeJ9IsPN,Wild Wild West - Album Version With Intro,"Will Smith, Dru Hill, Kool Mo Dee",Willennium,1,14,268453,,
spotify:track:01F8B0dhzGdWvmcSO6vUdi,Just The Two Of Us,Will Smith,Big Willie Style,1,13,315373,,
spotify:track:3o4puaTqazmIvuRnyiJEto,Nod Ya Head (The Remix),"Will Smith, Christina Vidal, Traknox, Rob Chiarelli for Final Mix, Inc. & Gregg Pagani for 1023 Productions., Gregg Pagani",Greatest Hits,1,14,225560,,
spotify:track:6iBV2TZgK7XtZaV2ueXrLh,Raise Up Off These Nuts,"2pac, Dwayne Wiggins & Silky",Heat,1,6,241800,,
spotify:track:5blkgkItJK6s3ZhVxn6hqB,We Fly High,Jim Jones,Hustler's P.O.M.E.,1,9,232849,,
spotify:track:6jGVf0VOfpqDClkimD2OiE,Blueberry Yum Yum,"Ludacris, Sleepy Brown",The Red Light District (Explicit),1,5,235093,,
spotify:track:5DwWqxlff3SA0EbUrT4IzA,Stand Up,"Ludacris, Shawnna",Chicken - N - Beer,1,3,213760,,
spotify:track:5GNuhyDaZwUiZhmgkQ2zYN,P-Poppin',"Ludacris, Shawnna, Lil Fate",Chicken - N - Beer,1,10,289266,,
spotify:track:77dC7dKzMm65Y9jkJs0Ssd,Move Bitch,"Disturbing Tha Peace, Ludacris, Mystikal, I-20",Word Of Mouf,1,10,270866,,
spotify:track:2Gfjg25kbUJSKplIga62W8,Hands Up,"Lloyd Banks, 50 Cent",Rotten Apple,1,6,240213,,
spotify:track:4rjoDWiDHg32QwAkKe9suO,I'm So Fly,Lloyd Banks,The Hunger For More,1,6,240066,,
spotify:track:1IHfyBtCyWwjnZHnAhN22F,Warrior Part 2,Lloyd Banks,The Hunger For More,1,9,217973,,
spotify:track:3ln3tSVtNocECWFRdmh6BL,What These Bitches Want,"DMX, Sisqo",The Best Of DMX,1,3,254546,,
spotify:track:4Jp4T5gbCLQzGz545Jb3NY,High All The Time,50 Cent,Get Rich Or Die Tryin',1,6,269351,,
spotify:track:3G0yz3DZn3lfraledmBCT0,P.I.M.P.,50 Cent,Get Rich Or Die Tryin',1,11,249480,,
spotify:track:2eXlwgFPe6HgFaPJO8xQHK,"Wanksta - From 8 Mile"" Soundtrack""",50 Cent,Get Rich Or Die Tryin',1,17,219400,,
spotify:track:0GltMgspY6OkEm4bBgsn8Z,U Not Like Me,50 Cent,Get Rich Or Die Tryin',1,18,255666,,
spotify:track:4MwYBgpiNjmY42ak3mAh2o,Lifes On The Line,50 Cent,Get Rich Or Die Tryin',1,19,218466,,
spotify:track:2Hzhjqvm3BL0YXiElNelvF,I'm Supposed To Die Tonight,50 Cent,The Massacre,1,4,231026,,
spotify:track:75xfOAv01A3RwBd1gZyLU8,Disco Inferno,50 Cent,The Massacre,1,13,214226,,
spotify:track:2JxeAupAiJdB8I2cieG4rP,Just A Lil Bit,50 Cent,The Massacre,1,14,237706,,
spotify:track:7mliwEVqxIuwLmHdTXlBrx,Cold Wind Blows,Eminem,Recovery,1,1,303733,,
spotify:track:6q4XYddaLXrw1v23n4Ai4B,Talkinäó» 2 Myself,"Eminem, Kobe",Recovery,1,2,300426,,
spotify:track:5NqQXBoJUEBVJUV57wiqim,W.T.P.,Eminem,Recovery,1,5,238173,,
spotify:track:45i2VNhLfbTouIEJtOhnWo,Beautiful,Eminem,Relapse: Refill,1,17,392826,,
spotify:track:0E1FRpH98rOi6WPMUJXR94,Hell Breaks Loose,"Eminem, Dr. Dre",Relapse: Refill,2,2,244160,,
spotify:track:124VsaiHmk4G5yuY6S5AEo,Drop The Bomb On 'Em,Eminem,Relapse: Refill,2,7,287266,,
spotify:track:6Ay44rQIOxt6HYNSyLsFFH,Criminal,Eminem,Curtain Call (Deluxe),2,5,313004,,
spotify:track:6hH1qdTVFI0iCc5J5MOnxy,Neighborhood Sniper,Eazy-E,Eazy-Duz- It/5150 Home 4 Tha Sick (World) [Explicit],1,15,311533,,
spotify:track:2wzMOVWqLMBNx7wVvJ7tt0,Murder Was The Case (Death After Visualizing Eternity) (feat. Dat Nigga Daz),"Snoop Dogg, Daz Dillinger",Doggystyle,1,6,218186,,
spotify:track:6Mv8ojxnxzVHLE9P3kVTkP,NY state Of Mind Pt 3 - Feat. Rakim,"Nas, Rakim",Soul Ultimate experience Vol 1,1,1,139466,,
spotify:track:0vISJC7jiOravWRFrpeYyW,Ghetto Dreams - feat. Nas,"Common, Nas",Ghetto Dreams (feat. Nas),1,1,238485,,
spotify:track:68bv8zUbwvVm5dSyhmYmGM,Compton,"Kendrick Lamar, Dr. Dre",Compton,1,1,248106,,
spotify:track:1xAhmtPLgtxnXeGrayC5l6,Ratchet,LL Cool J,Ratchet,1,1,245434,,
spotify:track:4nthV2eZAXnt4yiJMocLkG,Dilemma,"Nelly, Kelly Rowland",Nellyville (Explicit Version),1,10,289173,,
spotify:track:1OKPQF7iS8TVxY4gwvBZ3n,Poppin' Them Thangs,G-Unit,Beg For Mercy (Explicit Version),1,2,240800,,
spotify:track:5QV3OU4RgpMrUYrmhBQY25,"Get Money, Spend Money, No Money",Ice Cube,Raw Footage,1,12,247893,,
spotify:track:2o0imTjxmJyh1L5gJYFyQL,It's On,Eazy-E,It's On (Dr. Dre) 187um Killa,1,6,302200,,
spotify:track:14AxJ6XPfKdQ8qL5NrEmGe,On My Mind,Warren G,In the Midnite Hour,1,2,221000,,
spotify:track:6soMLQJnR9MxCX9R1neEXn,And Ya Don't Stop,Warren G,Regulate G Funk (Enhanced Reissue),1,11,201706,,
spotify:track:2bh9H1cDsivDAbpg0hjxA6,My Block - Nitty Remix - Album Version,2Pac,Better Dayz (Explicit Version),2,1,322573,,
spotify:track:31UUsPONwwcqdi4MAqfDv0,Cali-California,Snoop Dogg,G-Funk,1,1,230760,,
spotify:track:4fgMCnfHgUKM175ttDw2dw,I Ain't Mad At Cha,2Pac,Live My Life,1,4,295000,,
spotify:track:7DagiFQKCbbjnLgWNd3BPe,She Couldn't Make It On Her Own Feat. Omg & Doughboy,Ice Cube,I Am the West,1,4,178945,,
spotify:track:4iMoo46H6kGhX0pFpYnCVu,Foe Tha Love Of $,"Bone Thugs-N-Harmony, Eazy-E",Creepin On Ah Come Up,1,7,272440,,
spotify:track:6CeshkGXScyJioeiyFw0Cc,The Wrong Nigga To Fuck Wit,Ice Cube,Death Certificate,1,2,168333,,
spotify:track:3Feec7M9kLXDHag4iZcBxU,Go To Church - feat. Snoop Dogg & Lil Jon,Ice Cube,The Essentials,1,1,231933,,
spotify:track:616ipbXZdvKmlPOJlJuBm7,"Click, Clack - Get Back!",Ice Cube,"Laugh Now, Cry Later",1,14,190533,,
spotify:track:1JSlQqp3c5SfWdpkdpOkGO,You Gotta Lotta That - feat. Snoop Dogg,Ice Cube,"Laugh Now, Cry Later",1,18,246453,,
spotify:track:6x5ZPe5LrKcLefZ2obbwSZ,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,Creepin On Ah Come Up,1,3,281773,,
spotify:track:3NL6MVS0xvzUkVypVUjT7J,Get Up - Edited Version,50 Cent,Get Up,1,1,194986,,
spotify:track:73md2HUfGHQh1H5c2C2XA1,Only U - Album Version (No Intro),Ashanti,Only U / Turn It Up,1,1,186506,,
spotify:track:3KCbY9dhv4HqH0vf658YKv,Whistle,Camäó»ron,Boss Of All Bosses 2,1,20,251813,,
spotify:track:19VTqucnxJuH6kilNdweTh,Welcome To Atlanta - Explicit LP Version,"Jermaine Dupri, Ludacris",Instructions (Explicit Version),1,2,200840,,
spotify:track:4675yUu8AUbE72T94BkLCD,"Beautiful - Feat. Pharrell, Uncle Charlie Wilson",Snoop Dogg,The Best Of Snoop Dogg,1,1,299146,,
spotify:track:5jlXmjCjuSPLbXyB0IweW6,Can't Tell Me Nothing,Young Jeezy & Kanye,When The North and South Collide Part 2,1,12,179480,,
spotify:track:5aVkWSe3kHxHCTRlydqs99,Cisco Kid,"Redman, Method Man, Cypress Hill, War",How High (Original Motion Picture Soundtrack),1,4,240226,,
spotify:track:7sFHwb2mnaxoevfBxoFHvL,America's Most,"Method Man, Redman",How High (Original Motion Picture Soundtrack),1,5,215533,,
spotify:track:0BkkLc70HhVdcEedPOBceM,We Don't No How 2 Act,"Method Man, Redman",How High (Original Motion Picture Soundtrack),1,8,208200,,
spotify:track:5rQ16JFZoydEElrORXaX6m,Who Wanna Rap,Street Life,How High (Original Motion Picture Soundtrack),1,9,174600,,
spotify:track:1bireHQa6EAUOnYtWEo7R1,Fine Line-Saukrates,Saukrates,How High (Original Motion Picture Soundtrack),1,10,152973,,
spotify:track:1prI0tuKVjdBMslFDA6e1K,What's Your Fantasy,"Ludacris, Shawnna",How High (Original Motion Picture Soundtrack),1,13,276933,,
spotify:track:319yzrewWRkWoeaspdwt8D,All I Need (Razor Sharp Remix),Method Man,How High (Original Motion Picture Soundtrack),1,18,222066,,
spotify:track:0UNlayJFnA5FpVFpjNrzxJ,Big Dogs,"Method Man, Redman",How High (Original Motion Picture Soundtrack),1,19,208160,,
spotify:track:0OUtTvqKR4V2h1LRcWERT9,Put Your Money,"Ludacris, DMX",The Red Light District (Explicit),1,4,253400,,
spotify:track:1bq0kf7rQNWF6sQb4g8ttR,The Potion,Ludacris,The Red Light District (Explicit),1,7,234973,,
spotify:track:6kSmlGqTteoAGuGGgClf6W,Get Back,Ludacris,The Red Light District (Explicit),1,3,270746,,
spotify:track:5EG736eh6LGV2Y99WbTJwD,Pimp Of The Year,Dru Down,Dru Down's Greatest Hits,1,10,254093,,
spotify:track:4DhYwWjQulbUNmeGTFngso,Can You Feel Me,Dru Down,Can You Feel Me,1,4,252493,,
spotify:track:6SgW3EdTb4iDV4A02SMBF9,Round And Round - Remix,Jonell,How High (Original Motion Picture Soundtrack),1,3,230640,,
spotify:track:2mNoGo1RKRfmLow11oSeTx,Suicidal Thoughts - Remastered (Explicit),The Notorious B.I.G.,Ready To Die (PAL Explicit Version),1,17,170226,,
spotify:track:6jUyYHDikmw9WltPojSR37,Got 'Til It's Gone - Feat. Q-Tip and Joni Mitchell,Janet Jackson,The Velvet Rope,1,4,241760,,
spotify:track:5pylhGjxwQnfaeyJ95QAhc,Vivrant Thing - Club Mix,Q-Tip,Amplified,1,10,190533,,
spotify:track:2H2ofcZ0jIB1SYIPbx2Umf,"I Need a Rolex (feat. Dr. Dre, Ice T & DJ Yella)","Snoop Dogg, Dr. Dre, Ice-T, DJ Yella",Snoop Doggy Dogg: The Collection,1,12,286120,,
spotify:track:7n771D1rj2sky8Cu4668Mz,Speak on It,King T,Detox: The Album,1,13,209560,,
spotify:track:1e2iPshSdRSBl7DokG94ZB,Your Woman Has Just Been Sighted (Ring The Alarm) [feat. Jermaine Dupri],"Nate Dogg, Jermaine Dupri",Music And Me,1,6,241773,,
spotify:track:4Hvaehforb4GBnVHNjPHbe,My Life,"Kool G Rap, Capone-N-Noreaga",Soundbombing - Vol. III (Explicit Version),1,6,269173,,
spotify:track:0tPRIuUtE9T8yOfhSnJOyS,Growin Up In The Hood,"Boyz N The Hood Motion Picture Sound Track, Compton's Most Wanted",Boyz N The Hood Motion Picture Sound Track,1,4,254484,,
spotify:track:3qPEoznppoNlYTBtbLrKv7,It's Your Life,"Boyz N The Hood Motion Picture Sound Track, Too $hort",Boyz N The Hood Motion Picture Sound Track,1,11,288940,,
spotify:track:0NsWDzapbo6pueFnTKleTO,Ain't No Future in Yo' Frontin,MC Breed,The Best of Breed,1,1,242960,,
spotify:track:6DEYrmFHouibnKSlJcKz6T,Crazy,"Obie Trice, MC Breed",Bottoms Up,1,15,262333,,
spotify:track:1afAuu13OoyHaNqVRgNm92,We All Die One Day,"Obie Trice, 50 Cent, Lloyd Banks, Eminem",Cheers,1,10,329426,,
spotify:track:6us0BYGXFGychCrUbdA4AS,Pistol Pistol (Remix),Obie Trice,Eminem Presents The Re-Up [UK/Japan Version (Explicit)],1,3,145826,,
spotify:track:08ti9NvrGlNdcuEp0RbkVa,Shake That (Remix),"Nate Dogg, Eminem, Obie Trice, Bobby Creekwater",Eminem Presents The Re-Up [UK/Japan Version (Explicit)],1,20,179560,,
spotify:track:6F8PrqWaLDI3BeMLUWBLab,The Setup,Obie Trice,Cheers,1,6,193000,,
spotify:track:1Ihe3B3ahPCsxWToJmwoLG,Bad Bitch,Obie Trice,Cheers,1,7,249760,,
spotify:track:0FpJLIwwG84vrep22hTUPq,Look In My Eyes,"Obie Trice, Nate Dogg",Cheers,1,12,290146,,
spotify:track:28e3WtkZ6aQGn7VPyGoKgK,Oh!,"Obie Trice, Busta Rhymes",Cheers,1,15,270653,,
spotify:track:3MCPf7s2G4B5e0ilxLikq6,Never Forget Ya,Obie Trice,Cheers,1,16,267920,,
spotify:track:0B1J7lh3ej57Nk09UYNlrj,Hotel,"Cassidy, R. Kelly",Split Personality,1,2,247040,,
spotify:track:10IBstzGdLMMwtxTiefXtm,Can't Knock The Hustle,JAY Z,Reasonable Doubt,1,1,317133,,
spotify:track:2pWvUnb3TEovY7GidyqxuM,Brooklyn's Finest,JAY Z,Reasonable Doubt,1,3,276826,,
spotify:track:4ItFZDjblsYhJQdivzvYFw,Dead Presidents II,JAY Z,Reasonable Doubt,1,4,267240,,
spotify:track:7pO62ysbW2Wg5Y6pzKNEN7,Hard Knock Life - The Ghetto Anthem,JAY Z,Vol. 2 Hard Knock Life,1,2,238466,,
spotify:track:2zWhtTDDenaScSpuPokFIj,If I Should Die,JAY Z,Vol. 2 Hard Knock Life,1,3,295333,,
